Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
12:15:00 AM,17,Tuesday,11,0,0,24,35,normal
12:30:00 AM,17,Tuesday,15,2,1,15,33,low
12:45:00 AM,17,Tuesday,20,3,1,29,53,normal
1:00:00 AM,17,Tuesday,17,2,0,24,43,normal
1:15:00 AM,17,Tuesday,19,5,1,26,51,normal
1:30:00 AM,17,Tuesday,20,3,1,32,56,normal
1:45:00 AM,17,Tuesday,15,3,0,19,37,normal
2:00:00 AM,17,Tuesday,13,5,0,17,35,low
2:15:00 AM,17,Tuesday,12,5,1,19,37,normal
2:30:00 AM,17,Tuesday,10,2,0,27,39,normal
2:45:00 AM,17,Tuesday,20,4,1,23,48,normal
3:00:00 AM,17,Tuesday,14,0,0,16,30,low
3:15:00 AM,17,Tuesday,12,4,1,28,45,normal
3:30:00 AM,17,Tuesday,19,2,0,20,41,normal
3:45:00 AM,17,Tuesday,20,2,1,19,42,normal
4:00:00 AM,17,Tuesday,16,0,0,36,52,normal
4:15:00 AM,17,Tuesday,62,20,4,18,104,low
4:30:00 AM,17,Tuesday,50,13,2,14,79,low
4:45:00 AM,17,Tuesday,101,3,6,6,116,normal
5:00:00 AM,17,Tuesday,94,15,2,9,120,normal
5:15:00 AM,17,Tuesday,68,10,8,1,87,low
5:30:00 AM,17,Tuesday,95,3,8,20,126,normal
5:45:00 AM,17,Tuesday,113,7,10,16,146,normal
6:00:00 AM,17,Tuesday,106,13,39,1,159,high
6:15:00 AM,17,Tuesday,105,32,47,4,188,heavy
6:30:00 AM,17,Tuesday,150,19,34,4,207,heavy
6:45:00 AM,17,Tuesday,137,38,39,2,216,heavy
7:00:00 AM,17,Tuesday,113,11,32,1,157,high
7:15:00 AM,17,Tuesday,117,30,26,5,178,heavy
7:30:00 AM,17,Tuesday,130,10,37,1,178,heavy
7:45:00 AM,17,Tuesday,150,32,31,1,214,heavy
8:00:00 AM,17,Tuesday,146,10,30,3,189,heavy
8:15:00 AM,17,Tuesday,123,24,46,2,195,heavy
8:30:00 AM,17,Tuesday,110,24,26,4,164,high
8:45:00 AM,17,Tuesday,111,33,31,2,177,heavy
9:00:00 AM,17,Tuesday,132,18,32,2,184,heavy
9:15:00 AM,17,Tuesday,66,16,22,13,117,normal
9:30:00 AM,17,Tuesday,45,24,5,23,97,normal
9:45:00 AM,17,Tuesday,92,19,15,7,133,normal
10:00:00 AM,17,Tuesday,78,22,16,25,141,normal
10:15:00 AM,17,Tuesday,90,2,15,18,125,normal
10:30:00 AM,17,Tuesday,23,2,37,9,71,normal
10:45:00 AM,17,Tuesday,17,5,6,20,48,normal
11:00:00 AM,17,Tuesday,41,5,4,24,74,normal
11:15:00 AM,17,Tuesday,32,5,15,26,78,normal
11:30:00 AM,17,Tuesday,65,7,7,22,101,normal
11:45:00 AM,17,Tuesday,22,6,3,25,56,normal
12:00:00 PM,17,Tuesday,54,7,4,28,93,normal
12:15:00 PM,17,Tuesday,38,5,8,28,79,normal
12:30:00 PM,17,Tuesday,59,7,15,23,104,normal
12:45:00 PM,17,Tuesday,34,8,10,23,75,normal
1:00:00 PM,17,Tuesday,28,6,3,27,64,normal
1:15:00 PM,17,Tuesday,7,16,11,14,48,low
1:30:00 PM,17,Tuesday,8,12,22,8,50,normal
1:45:00 PM,17,Tuesday,42,25,38,18,123,high
2:00:00 PM,17,Tuesday,82,13,28,5,128,high
2:15:00 PM,17,Tuesday,14,24,26,9,73,normal
2:30:00 PM,17,Tuesday,39,25,33,9,106,normal
2:45:00 PM,17,Tuesday,47,14,29,6,96,normal
3:00:00 PM,17,Tuesday,120,20,21,18,179,heavy
3:15:00 PM,17,Tuesday,114,11,39,10,174,heavy
3:30:00 PM,17,Tuesday,99,24,30,10,163,high
3:45:00 PM,17,Tuesday,78,18,30,8,134,high
4:00:00 PM,17,Tuesday,144,40,29,10,223,normal
4:15:00 PM,17,Tuesday,107,28,38,9,182,heavy
4:30:00 PM,17,Tuesday,123,28,24,10,185,heavy
4:45:00 PM,17,Tuesday,126,15,28,6,175,heavy
5:00:00 PM,17,Tuesday,147,28,23,5,203,heavy
5:15:00 PM,17,Tuesday,100,21,33,7,161,high
5:30:00 PM,17,Tuesday,113,12,22,6,153,normal
5:45:00 PM,17,Tuesday,130,34,30,6,200,heavy
6:00:00 PM,17,Tuesday,118,40,29,10,197,heavy
6:15:00 PM,17,Tuesday,113,38,44,9,204,heavy
6:30:00 PM,17,Tuesday,117,29,29,9,184,heavy
6:45:00 PM,17,Tuesday,106,12,20,32,170,heavy
7:00:00 PM,17,Tuesday,96,11,15,14,136,normal
7:15:00 PM,17,Tuesday,58,11,14,24,107,normal
7:30:00 PM,17,Tuesday,76,22,10,9,117,normal
7:45:00 PM,17,Tuesday,66,6,12,33,117,high
8:00:00 PM,17,Tuesday,61,23,13,18,115,normal
8:15:00 PM,17,Tuesday,93,6,15,17,131,normal
8:30:00 PM,17,Tuesday,51,11,16,26,104,normal
8:45:00 PM,17,Tuesday,86,6,12,9,113,normal
9:00:00 PM,17,Tuesday,77,15,12,29,133,normal
9:15:00 PM,17,Tuesday,84,15,16,8,123,normal
9:30:00 PM,17,Tuesday,103,12,15,10,140,normal
9:45:00 PM,17,Tuesday,60,9,11,27,107,normal
10:00:00 PM,17,Tuesday,14,1,1,22,38,normal
10:15:00 PM,17,Tuesday,14,2,0,35,51,normal
10:30:00 PM,17,Tuesday,13,1,1,31,46,normal
10:45:00 PM,17,Tuesday,19,0,1,22,42,normal
11:00:00 PM,17,Tuesday,13,4,0,28,45,normal
11:15:00 PM,17,Tuesday,13,1,0,26,40,normal
11:30:00 PM,17,Tuesday,12,0,1,34,47,normal
11:45:00 PM,17,Tuesday,20,1,1,38,60,normal
12:00:00 AM,18,Wednesday,12,3,0,38,53,normal
12:15:00 AM,18,Wednesday,12,1,0,40,53,normal
12:30:00 AM,18,Wednesday,20,5,0,10,35,low
12:45:00 AM,18,Wednesday,12,4,1,27,44,normal
1:00:00 AM,18,Wednesday,15,5,0,21,41,normal
1:15:00 AM,18,Wednesday,19,2,0,30,51,normal
1:30:00 AM,18,Wednesday,11,0,1,40,52,normal
1:45:00 AM,18,Wednesday,15,3,0,35,53,normal
2:00:00 AM,18,Wednesday,15,0,1,37,53,normal
2:15:00 AM,18,Wednesday,16,2,0,37,55,normal
2:30:00 AM,18,Wednesday,10,0,1,24,35,normal
2:45:00 AM,18,Wednesday,12,0,1,31,44,normal
3:00:00 AM,18,Wednesday,15,1,1,36,53,normal
3:15:00 AM,18,Wednesday,14,5,0,17,36,low
3:30:00 AM,18,Wednesday,17,3,1,38,59,normal
3:45:00 AM,18,Wednesday,19,0,0,18,37,low
4:00:00 AM,18,Wednesday,18,5,1,30,54,normal
4:15:00 AM,18,Wednesday,119,12,6,4,141,normal
4:30:00 AM,18,Wednesday,74,28,1,13,116,normal
4:45:00 AM,18,Wednesday,101,26,10,0,137,normal
5:00:00 AM,18,Wednesday,99,4,7,19,129,normal
5:15:00 AM,18,Wednesday,99,18,7,5,129,normal
5:30:00 AM,18,Wednesday,102,24,2,8,136,normal
5:45:00 AM,18,Wednesday,50,4,6,13,73,low
6:00:00 AM,18,Wednesday,128,11,46,4,189,heavy
6:15:00 AM,18,Wednesday,129,39,43,0,211,heavy
6:30:00 AM,18,Wednesday,129,27,38,0,194,heavy
6:45:00 AM,18,Wednesday,113,24,22,2,161,normal
7:00:00 AM,18,Wednesday,141,15,21,5,182,heavy
7:15:00 AM,18,Wednesday,120,22,29,1,172,heavy
7:30:00 AM,18,Wednesday,141,24,47,4,216,heavy
7:45:00 AM,18,Wednesday,149,24,33,1,207,heavy
8:00:00 AM,18,Wednesday,140,40,36,1,217,heavy
8:15:00 AM,18,Wednesday,140,20,36,0,196,heavy
8:30:00 AM,18,Wednesday,107,13,31,4,155,high
8:45:00 AM,18,Wednesday,141,15,32,4,192,heavy
9:00:00 AM,18,Wednesday,120,27,38,4,189,heavy
9:15:00 AM,18,Wednesday,70,14,21,5,110,normal
9:30:00 AM,18,Wednesday,55,24,16,21,116,normal
9:45:00 AM,18,Wednesday,52,18,22,16,108,normal
10:00:00 AM,18,Wednesday,65,4,19,21,109,normal
10:15:00 AM,18,Wednesday,54,10,30,28,122,high
10:30:00 AM,18,Wednesday,37,3,32,18,90,normal
10:45:00 AM,18,Wednesday,23,3,37,18,81,normal
11:00:00 AM,18,Wednesday,43,7,7,29,86,normal
11:15:00 AM,18,Wednesday,22,6,13,24,65,normal
11:30:00 AM,18,Wednesday,21,10,6,30,67,normal
11:45:00 AM,18,Wednesday,48,8,11,22,89,normal
12:00:00 PM,18,Wednesday,35,5,12,20,72,normal
12:15:00 PM,18,Wednesday,69,5,13,22,109,normal
12:30:00 PM,18,Wednesday,22,9,10,21,62,normal
12:45:00 PM,18,Wednesday,46,5,9,23,83,normal
1:00:00 PM,18,Wednesday,49,5,11,21,86,normal
1:15:00 PM,18,Wednesday,29,18,29,20,96,normal
1:30:00 PM,18,Wednesday,96,23,31,14,164,high
1:45:00 PM,18,Wednesday,100,27,23,16,166,normal
2:00:00 PM,18,Wednesday,96,22,36,5,159,high
2:15:00 PM,18,Wednesday,27,26,25,15,93,normal
2:30:00 PM,18,Wednesday,114,21,32,5,172,heavy
2:45:00 PM,18,Wednesday,74,27,34,10,145,high
3:00:00 PM,18,Wednesday,14,16,9,14,53,low
3:15:00 PM,18,Wednesday,84,30,26,10,150,high
3:30:00 PM,18,Wednesday,96,19,14,18,147,normal
3:45:00 PM,18,Wednesday,40,15,28,5,88,normal
4:00:00 PM,18,Wednesday,110,15,46,5,176,heavy
4:15:00 PM,18,Wednesday,138,39,31,7,215,heavy
4:30:00 PM,18,Wednesday,118,32,32,10,192,heavy
4:45:00 PM,18,Wednesday,142,34,38,9,223,normal
5:00:00 PM,18,Wednesday,113,13,36,5,167,normal
5:15:00 PM,18,Wednesday,104,29,32,7,172,heavy
5:30:00 PM,18,Wednesday,134,39,21,9,203,heavy
5:45:00 PM,18,Wednesday,107,15,48,5,175,heavy
6:00:00 PM,18,Wednesday,139,25,43,7,214,heavy
6:15:00 PM,18,Wednesday,128,20,20,6,174,heavy
6:30:00 PM,18,Wednesday,101,13,47,10,171,heavy
6:45:00 PM,18,Wednesday,105,17,13,23,158,normal
7:00:00 PM,18,Wednesday,103,14,13,9,139,normal
7:15:00 PM,18,Wednesday,51,23,15,13,102,low
7:30:00 PM,18,Wednesday,84,10,16,20,130,normal
7:45:00 PM,18,Wednesday,97,25,19,24,165,normal
8:00:00 PM,18,Wednesday,98,8,10,19,135,normal
8:15:00 PM,18,Wednesday,94,13,19,25,151,normal
8:30:00 PM,18,Wednesday,105,25,11,35,176,heavy
8:45:00 PM,18,Wednesday,74,9,13,6,102,low
9:00:00 PM,18,Wednesday,57,18,13,28,116,normal
9:15:00 PM,18,Wednesday,57,14,11,33,115,high
9:30:00 PM,18,Wednesday,84,23,19,15,141,normal
9:45:00 PM,18,Wednesday,105,14,16,33,168,heavy
10:00:00 PM,18,Wednesday,10,4,1,38,53,normal
10:15:00 PM,18,Wednesday,15,1,1,29,46,normal
10:30:00 PM,18,Wednesday,14,1,1,25,41,normal
10:45:00 PM,18,Wednesday,20,2,0,37,59,normal
11:00:00 PM,18,Wednesday,20,1,0,27,48,normal
11:15:00 PM,18,Wednesday,13,1,1,18,33,low
11:30:00 PM,18,Wednesday,19,0,0,35,54,normal
11:45:00 PM,18,Wednesday,14,1,1,27,43,normal
12:00:00 AM,19,Thursday,13,5,0,12,30,low
12:15:00 AM,19,Thursday,18,5,0,12,35,low
12:30:00 AM,19,Thursday,10,3,1,32,46,normal
12:45:00 AM,19,Thursday,14,2,0,15,31,low
1:00:00 AM,19,Thursday,16,3,0,15,34,low
1:15:00 AM,19,Thursday,14,2,0,25,41,normal
1:30:00 AM,19,Thursday,17,5,0,18,40,low
1:45:00 AM,19,Thursday,13,1,0,28,42,normal
2:00:00 AM,19,Thursday,19,0,1,20,40,normal
2:15:00 AM,19,Thursday,15,4,0,40,59,normal
2:30:00 AM,19,Thursday,14,3,1,26,44,normal
2:45:00 AM,19,Thursday,15,4,0,14,33,low
3:00:00 AM,19,Thursday,12,3,1,13,29,low
3:15:00 AM,19,Thursday,12,4,0,31,47,normal
3:30:00 AM,19,Thursday,17,4,1,20,42,normal
3:45:00 AM,19,Thursday,12,0,1,13,26,low
4:00:00 AM,19,Thursday,18,2,0,16,36,low
4:15:00 AM,19,Thursday,115,16,10,13,154,normal
4:30:00 AM,19,Thursday,117,5,10,15,147,normal
4:45:00 AM,19,Thursday,92,26,8,7,133,normal
5:00:00 AM,19,Thursday,88,3,6,4,101,low
5:15:00 AM,19,Thursday,109,11,4,3,127,normal
5:30:00 AM,19,Thursday,81,4,0,20,105,normal
5:45:00 AM,19,Thursday,118,2,5,19,144,normal
6:00:00 AM,19,Thursday,107,26,31,2,166,high
6:15:00 AM,19,Thursday,103,11,35,5,154,high
6:30:00 AM,19,Thursday,145,13,33,3,194,heavy
6:45:00 AM,19,Thursday,143,22,37,4,206,heavy
7:00:00 AM,19,Thursday,113,38,50,3,204,heavy
7:15:00 AM,19,Thursday,149,10,47,3,209,heavy
7:30:00 AM,19,Thursday,132,33,35,2,202,heavy
7:45:00 AM,19,Thursday,119,40,41,2,202,heavy
8:00:00 AM,19,Thursday,133,31,27,2,193,heavy
8:15:00 AM,19,Thursday,140,20,44,4,208,heavy
8:30:00 AM,19,Thursday,140,34,31,1,206,heavy
8:45:00 AM,19,Thursday,128,37,50,2,217,heavy
9:00:00 AM,19,Thursday,132,11,24,3,170,heavy
9:15:00 AM,19,Thursday,23,8,40,27,98,normal
9:30:00 AM,19,Thursday,75,2,18,29,124,normal
9:45:00 AM,19,Thursday,99,14,33,14,160,high
10:00:00 AM,19,Thursday,10,1,13,7,31,low
10:15:00 AM,19,Thursday,74,21,29,26,150,high
10:30:00 AM,19,Thursday,29,15,25,5,74,normal
10:45:00 AM,19,Thursday,50,17,38,24,129,high
11:00:00 AM,19,Thursday,64,9,14,20,107,normal
11:15:00 AM,19,Thursday,49,5,10,21,85,normal
11:30:00 AM,19,Thursday,39,7,10,30,86,normal
11:45:00 AM,19,Thursday,68,5,5,24,102,normal
12:00:00 PM,19,Thursday,67,7,8,22,104,normal
12:15:00 PM,19,Thursday,47,8,3,25,83,normal
12:30:00 PM,19,Thursday,66,9,7,24,106,normal
12:45:00 PM,19,Thursday,46,8,3,22,79,normal
1:00:00 PM,19,Thursday,54,6,12,21,93,normal
1:15:00 PM,19,Thursday,18,16,32,18,84,normal
1:30:00 PM,19,Thursday,24,20,7,9,60,low
1:45:00 PM,19,Thursday,113,17,16,20,166,normal
2:00:00 PM,19,Thursday,52,13,15,10,90,low
2:15:00 PM,19,Thursday,58,26,25,18,127,normal
2:30:00 PM,19,Thursday,44,19,22,6,91,normal
2:45:00 PM,19,Thursday,8,26,34,9,77,normal
3:00:00 PM,19,Thursday,31,10,27,8,76,normal
3:15:00 PM,19,Thursday,115,24,16,5,160,normal
3:30:00 PM,19,Thursday,56,29,16,16,117,normal
3:45:00 PM,19,Thursday,7,12,33,12,64,normal
4:00:00 PM,19,Thursday,133,10,46,10,199,heavy
4:15:00 PM,19,Thursday,104,31,37,6,178,heavy
4:30:00 PM,19,Thursday,100,38,36,9,183,heavy
4:45:00 PM,19,Thursday,127,25,37,5,194,heavy
5:00:00 PM,19,Thursday,118,32,48,6,204,heavy
5:15:00 PM,19,Thursday,147,19,31,8,205,heavy
5:30:00 PM,19,Thursday,123,36,34,5,198,heavy
5:45:00 PM,19,Thursday,111,24,25,5,165,normal
6:00:00 PM,19,Thursday,121,16,42,8,187,heavy
6:15:00 PM,19,Thursday,119,38,47,7,211,heavy
6:30:00 PM,19,Thursday,132,30,41,6,209,heavy
6:45:00 PM,19,Thursday,52,6,12,18,88,low
7:00:00 PM,19,Thursday,97,21,10,8,136,normal
7:15:00 PM,19,Thursday,50,16,20,31,117,high
7:30:00 PM,19,Thursday,94,25,19,8,146,normal
7:45:00 PM,19,Thursday,66,11,18,34,129,high
8:00:00 PM,19,Thursday,105,16,15,6,142,normal
8:15:00 PM,19,Thursday,56,23,10,18,107,low
8:30:00 PM,19,Thursday,105,19,10,25,159,normal
8:45:00 PM,19,Thursday,60,18,11,16,105,low
9:00:00 PM,19,Thursday,88,10,14,11,123,normal
9:15:00 PM,19,Thursday,110,6,14,23,153,normal
9:30:00 PM,19,Thursday,78,20,11,35,144,high
9:45:00 PM,19,Thursday,105,14,10,7,136,normal
10:00:00 PM,19,Thursday,18,1,0,10,29,low
10:15:00 PM,19,Thursday,18,1,0,27,46,normal
10:30:00 PM,19,Thursday,12,4,1,18,35,low
10:45:00 PM,19,Thursday,15,4,1,32,52,normal
11:00:00 PM,19,Thursday,13,4,0,32,49,normal
11:15:00 PM,19,Thursday,14,4,0,15,33,low
11:30:00 PM,19,Thursday,15,4,0,17,36,low
11:45:00 PM,19,Thursday,14,0,1,21,36,normal
12:00:00 AM,20,Friday,17,5,0,37,59,normal
12:15:00 AM,20,Friday,14,4,1,12,31,low
12:30:00 AM,20,Friday,16,2,0,15,33,low
12:45:00 AM,20,Friday,13,4,1,14,32,low
1:00:00 AM,20,Friday,12,4,0,29,45,normal
1:15:00 AM,20,Friday,19,4,1,30,54,normal
1:30:00 AM,20,Friday,18,4,0,18,40,low
1:45:00 AM,20,Friday,18,1,1,12,32,low
2:00:00 AM,20,Friday,20,4,1,21,46,normal
2:15:00 AM,20,Friday,10,2,1,20,33,normal
2:30:00 AM,20,Friday,18,5,1,23,47,normal
2:45:00 AM,20,Friday,16,5,1,30,52,normal
3:00:00 AM,20,Friday,12,3,0,40,55,normal
3:15:00 AM,20,Friday,12,2,0,40,54,normal
3:30:00 AM,20,Friday,16,0,1,37,54,normal
3:45:00 AM,20,Friday,15,4,1,16,36,low
4:00:00 AM,20,Friday,13,0,0,38,51,normal
4:15:00 AM,20,Friday,61,5,3,14,83,low
4:30:00 AM,20,Friday,27,15,6,10,58,low
4:45:00 AM,20,Friday,74,11,5,15,105,low
5:00:00 AM,20,Friday,70,6,7,14,97,low
5:15:00 AM,20,Friday,33,6,0,11,50,low
5:30:00 AM,20,Friday,29,12,1,13,55,low
5:45:00 AM,20,Friday,69,5,7,10,91,low
6:00:00 AM,20,Friday,41,16,7,15,79,low
6:15:00 AM,20,Friday,35,11,5,11,62,low
6:30:00 AM,20,Friday,25,9,6,14,54,low
6:45:00 AM,20,Friday,65,15,1,11,92,low
7:00:00 AM,20,Friday,66,6,3,14,89,low
7:15:00 AM,20,Friday,27,6,5,15,53,low
7:30:00 AM,20,Friday,75,6,1,10,92,low
7:45:00 AM,20,Friday,54,11,4,12,81,low
8:00:00 AM,20,Friday,54,18,3,12,87,low
8:15:00 AM,20,Friday,69,8,0,14,91,low
8:30:00 AM,20,Friday,52,19,6,10,87,low
8:45:00 AM,20,Friday,66,8,0,12,86,low
9:00:00 AM,20,Friday,54,11,0,13,78,low
9:15:00 AM,20,Friday,151,48,15,3,217,heavy
9:30:00 AM,20,Friday,170,62,18,2,252,heavy
9:45:00 AM,20,Friday,134,59,11,3,207,heavy
10:00:00 AM,20,Friday,166,63,22,1,252,heavy
10:15:00 AM,20,Friday,173,64,10,2,249,heavy
10:30:00 AM,20,Friday,176,45,22,2,245,heavy
10:45:00 AM,20,Friday,162,59,27,1,249,heavy
11:00:00 AM,20,Friday,171,46,15,3,235,heavy
11:15:00 AM,20,Friday,158,44,26,2,230,heavy
11:30:00 AM,20,Friday,151,64,16,0,231,heavy
11:45:00 AM,20,Friday,162,65,14,3,244,heavy
12:00:00 PM,20,Friday,179,44,23,1,247,heavy
12:15:00 PM,20,Friday,175,59,11,3,248,heavy
12:30:00 PM,20,Friday,173,63,13,2,251,heavy
12:45:00 PM,20,Friday,144,66,11,3,224,heavy
1:00:00 PM,20,Friday,132,68,22,4,226,heavy
1:15:00 PM,20,Friday,161,50,10,0,221,heavy
1:30:00 PM,20,Friday,151,56,29,1,237,heavy
1:45:00 PM,20,Friday,168,59,24,1,252,heavy
2:00:00 PM,20,Friday,144,65,20,3,232,heavy
2:15:00 PM,20,Friday,179,63,12,2,256,heavy
2:30:00 PM,20,Friday,161,56,12,4,233,heavy
2:45:00 PM,20,Friday,134,67,12,1,214,heavy
3:00:00 PM,20,Friday,140,70,23,4,237,heavy
3:15:00 PM,20,Friday,66,29,24,1,120,normal
3:30:00 PM,20,Friday,60,27,17,2,106,normal
3:45:00 PM,20,Friday,89,27,10,2,128,normal
4:00:00 PM,20,Friday,81,29,5,0,115,normal
4:15:00 PM,20,Friday,78,22,12,1,113,normal
4:30:00 PM,20,Friday,71,24,18,2,115,normal
4:45:00 PM,20,Friday,50,26,9,1,86,low
5:00:00 PM,20,Friday,55,28,5,0,88,low
5:15:00 PM,20,Friday,61,20,25,1,107,normal
5:30:00 PM,20,Friday,76,22,14,2,114,normal
5:45:00 PM,20,Friday,50,20,23,1,94,normal
6:00:00 PM,20,Friday,89,26,0,2,117,normal
6:15:00 PM,20,Friday,62,20,17,0,99,normal
6:30:00 PM,20,Friday,83,20,23,2,128,normal
6:45:00 PM,20,Friday,65,20,2,0,87,low
7:00:00 PM,20,Friday,60,21,2,1,84,low
7:15:00 PM,20,Friday,36,8,3,9,56,low
7:30:00 PM,20,Friday,39,5,4,11,59,low
7:45:00 PM,20,Friday,26,8,3,0,37,low
8:00:00 PM,20,Friday,23,4,0,5,32,low
8:15:00 PM,20,Friday,50,2,0,4,56,low
8:30:00 PM,20,Friday,30,2,3,1,36,low
8:45:00 PM,20,Friday,48,10,4,2,64,low
9:00:00 PM,20,Friday,39,6,6,1,52,low
9:15:00 PM,20,Friday,47,10,3,9,69,low
9:30:00 PM,20,Friday,26,3,5,3,37,low
9:45:00 PM,20,Friday,25,6,3,9,43,low
10:00:00 PM,20,Friday,19,1,0,11,31,low
10:15:00 PM,20,Friday,16,5,0,26,47,normal
10:30:00 PM,20,Friday,15,2,1,39,57,normal
10:45:00 PM,20,Friday,14,5,0,11,30,low
11:00:00 PM,20,Friday,12,2,0,20,34,normal
11:15:00 PM,20,Friday,11,2,0,35,48,normal
11:30:00 PM,20,Friday,18,5,1,11,35,low
11:45:00 PM,20,Friday,17,2,0,20,39,normal
12:00:00 AM,21,Sunday,19,5,1,30,55,normal
12:15:00 AM,21,Sunday,17,4,1,24,46,normal
12:30:00 AM,21,Sunday,16,3,0,14,33,low
12:45:00 AM,21,Sunday,16,3,1,23,43,normal
1:00:00 AM,21,Sunday,20,0,1,17,38,low
1:15:00 AM,21,Sunday,20,0,0,37,57,normal
1:30:00 AM,21,Sunday,18,0,1,30,49,normal
1:45:00 AM,21,Sunday,19,1,0,14,34,low
2:00:00 AM,21,Sunday,18,5,0,29,52,normal
2:15:00 AM,21,Sunday,11,1,0,22,34,normal
2:30:00 AM,21,Sunday,20,3,0,24,47,normal
2:45:00 AM,21,Sunday,12,2,1,10,25,low
3:00:00 AM,21,Sunday,19,5,1,31,56,normal
3:15:00 AM,21,Sunday,10,0,0,32,42,normal
3:30:00 AM,21,Sunday,14,1,1,12,28,low
3:45:00 AM,21,Sunday,14,2,1,24,41,normal
4:00:00 AM,21,Sunday,10,3,0,32,45,normal
4:15:00 AM,21,Sunday,97,23,6,17,143,normal
4:30:00 AM,21,Sunday,104,22,7,11,144,normal
4:45:00 AM,21,Sunday,100,15,8,20,143,normal
5:00:00 AM,21,Sunday,87,7,7,4,105,low
5:15:00 AM,21,Sunday,77,27,8,10,122,normal
5:30:00 AM,21,Sunday,51,7,4,5,67,low
5:45:00 AM,21,Sunday,79,1,10,6,96,low
6:00:00 AM,21,Sunday,100,40,29,5,174,heavy
6:15:00 AM,21,Sunday,112,13,39,0,164,high
6:30:00 AM,21,Sunday,120,16,34,2,172,heavy
6:45:00 AM,21,Sunday,123,14,26,3,166,high
7:00:00 AM,21,Sunday,142,27,27,4,200,heavy
7:15:00 AM,21,Sunday,139,38,49,2,228,heavy
7:30:00 AM,21,Sunday,134,24,21,2,181,heavy
7:45:00 AM,21,Sunday,102,13,31,0,146,high
8:00:00 AM,21,Sunday,102,16,43,4,165,high
8:15:00 AM,21,Sunday,106,16,32,1,155,high
8:30:00 AM,21,Sunday,117,19,42,3,181,heavy
8:45:00 AM,21,Sunday,139,36,40,3,218,heavy
9:00:00 AM,21,Sunday,121,13,25,2,161,normal
9:15:00 AM,21,Sunday,65,19,16,11,111,normal
9:30:00 AM,21,Sunday,12,25,39,28,104,normal
9:45:00 AM,21,Sunday,98,21,10,5,134,normal
10:00:00 AM,21,Sunday,58,9,25,13,105,normal
10:15:00 AM,21,Sunday,81,10,39,29,159,high
10:30:00 AM,21,Sunday,67,20,33,29,149,high
10:45:00 AM,21,Sunday,68,22,25,16,131,normal
11:00:00 AM,21,Sunday,47,10,6,22,85,normal
11:15:00 AM,21,Sunday,45,7,10,27,89,normal
11:30:00 AM,21,Sunday,54,5,11,24,94,normal
11:45:00 AM,21,Sunday,61,7,15,28,111,normal
12:00:00 PM,21,Sunday,56,5,4,29,94,normal
12:15:00 PM,21,Sunday,23,5,4,27,59,normal
12:30:00 PM,21,Sunday,31,6,8,23,68,normal
12:45:00 PM,21,Sunday,27,7,14,28,76,normal
1:00:00 PM,21,Sunday,30,7,3,30,70,normal
1:15:00 PM,21,Sunday,114,21,5,14,154,normal
1:30:00 PM,21,Sunday,46,24,35,16,121,high
1:45:00 PM,21,Sunday,68,29,29,20,146,high
2:00:00 PM,21,Sunday,45,16,15,5,81,low
2:15:00 PM,21,Sunday,86,13,11,20,130,normal
2:30:00 PM,21,Sunday,44,11,19,15,89,normal
2:45:00 PM,21,Sunday,45,17,13,20,95,normal
3:00:00 PM,21,Sunday,106,17,7,12,142,normal
3:15:00 PM,21,Sunday,44,16,9,13,82,low
3:30:00 PM,21,Sunday,77,23,13,9,122,normal
3:45:00 PM,21,Sunday,53,17,26,8,104,normal
4:00:00 PM,21,Sunday,138,18,20,8,184,heavy
4:15:00 PM,21,Sunday,142,24,39,9,214,heavy
4:30:00 PM,21,Sunday,114,25,21,7,167,normal
4:45:00 PM,21,Sunday,116,35,42,6,199,heavy
5:00:00 PM,21,Sunday,149,22,37,8,216,heavy
5:15:00 PM,21,Sunday,100,12,39,7,158,high
5:30:00 PM,21,Sunday,101,23,45,5,174,heavy
5:45:00 PM,21,Sunday,122,40,48,10,220,heavy
6:00:00 PM,21,Sunday,112,34,39,9,194,heavy
6:15:00 PM,21,Sunday,112,12,41,5,170,heavy
6:30:00 PM,21,Sunday,116,22,23,7,168,heavy
6:45:00 PM,21,Sunday,90,13,15,33,151,high
7:00:00 PM,21,Sunday,85,14,14,13,126,normal
7:15:00 PM,21,Sunday,59,25,13,27,124,normal
7:30:00 PM,21,Sunday,108,5,15,22,150,normal
7:45:00 PM,21,Sunday,75,8,16,25,124,normal
8:00:00 PM,21,Sunday,96,15,12,27,150,normal
8:15:00 PM,21,Sunday,61,17,10,8,96,low
8:30:00 PM,21,Sunday,84,25,20,30,159,normal
8:45:00 PM,21,Sunday,55,9,12,19,95,normal
9:00:00 PM,21,Sunday,65,16,12,32,125,high
9:15:00 PM,21,Sunday,87,16,10,16,129,normal
9:30:00 PM,21,Sunday,75,5,12,21,113,normal
9:45:00 PM,21,Sunday,82,16,14,34,146,high
10:00:00 PM,21,Sunday,11,3,0,34,48,normal
10:15:00 PM,21,Sunday,15,5,0,14,34,low
10:30:00 PM,21,Sunday,18,5,1,13,37,low
10:45:00 PM,21,Sunday,19,2,1,34,56,normal
11:00:00 PM,21,Sunday,20,4,1,26,51,normal
11:15:00 PM,21,Sunday,14,4,0,10,28,low
11:30:00 PM,21,Sunday,11,1,1,36,49,normal
